lap,driverId,constructorId,circuitId,milliseconds,grid,lap_time_sec,weather_condition,raceId,season
34,alb,williams,jeddah,99649,12,99.64902320488964,dry,2,2024
35,alb,williams,jeddah,99559,12,99.55949420418848,dry,2,2024
36,alb,williams,jeddah,99738,12,99.73813417051578,dry,2,2024
37,alb,williams,jeddah,99726,12,99.7266800258261,dry,2,2024
38,alb,williams,jeddah,99786,12,99.78630887016708,dry,2,2024
39,alb,williams,jeddah,99835,12,99.83562010987592,dry,2,2024
40,alb,williams,jeddah,100009,12,100.00997192224004,dry,2,2024
41,alb,williams,jeddah,99982,12,99.98214783621225,dry,2,2024
42,alb,williams,jeddah,100059,12,100.05957540968468,dry,2,2024
43,alb,williams,jeddah,100053,12,100.05379701582994,dry,2,2024
44,alb,williams,jeddah,100170,12,100.17051729894628,dry,2,2024
45,alb,williams,jeddah,100159,12,100.15933460703496,dry,2,2024
46,alb,williams,jeddah,100060,12,100.06056648713866,dry,2,2024
47,alb,williams,jeddah,100117,12,100.11700666080624,dry,2,2024
48,alb,williams,jeddah,100238,12,100.23833188479503,dry,2,2024
49,alb,williams,jeddah,100131,12,100.13129390492769,dry,2,2024
50,alb,williams,jeddah,100187,12,100.18725367495772,dry,2,2024
51,alb,williams,jeddah,100091,12,100.09164639799005,dry,2,2024
52,alb,williams,jeddah,100114,12,100.11493314548969,dry,2,2024
53,alb,williams,jeddah,100258,12,100.2589994438314,dry,2,2024
54,alb,williams,jeddah,100120,12,100.12054664036175,dry,2,2024
55,alb,williams,jeddah,100152,12,100.15279269553045,dry,2,2024
56,alb,williams,jeddah,100117,12,100.11738303075259,dry,2,2024
57,alb,williams,jeddah,100089,12,100.08961694060977,dry,2,2024
58,alb,williams,jeddah,100053,12,100.0530591444705,dry,2,2024
59,alb,williams,jeddah,100113,12,100.11325914940882,dry,2,2024
60,alb,williams,jeddah,100217,12,100.21732528285042,dry,2,2024
1,sar,williams,jeddah,90892,1,90.89201831938198,dry,2,2024
2,sar,williams,jeddah,90823,1,90.82314822533957,dry,2,2024
3,sar,williams,jeddah,90925,1,90.92582688210207,dry,2,2024
4,sar,williams,jeddah,90932,1,90.93202994157808,dry,2,2024
5,sar,williams,jeddah,90930,1,90.93065439709355,dry,2,2024
6,sar,williams,jeddah,90981,1,90.98142654699404,dry,2,2024
7,sar,williams,jeddah,91186,1,91.18615304263226,dry,2,2024
8,sar,williams,jeddah,91265,1,91.26514562754356,dry,2,2024
9,sar,williams,jeddah,91192,1,91.19241722504933,dry,2,2024
10,sar,williams,jeddah,91192,1,91.19248537791097,dry,2,2024
11,sar,williams,jeddah,91135,1,91.13540158545695,dry,2,2024
12,sar,williams,jeddah,90973,1,90.97335907946223,dry,2,2024
13,sar,williams,jeddah,91149,1,91.1497629481056,dry,2,2024
14,sar,williams,jeddah,91256,1,91.2560897098573,dry,2,2024
15,sar,williams,jeddah,91337,1,91.3370393441888,dry,2,2024
16,sar,williams,jeddah,91432,1,91.43208136309903,dry,2,2024
17,sar,williams,jeddah,91349,1,91.34985648268929,dry,2,2024
18,sar,williams,jeddah,91546,1,91.54624188973084,dry,2,2024
19,sar,williams,jeddah,91525,1,91.52580923343426,dry,2,2024
20,sar,williams,jeddah,91495,1,91.49573483938433,dry,2,2024
21,sar,williams,jeddah,91566,1,91.56644272190226,dry,2,2024
22,sar,williams,jeddah,91786,1,91.78623563131684,dry,2,2024
23,sar,williams,jeddah,91545,1,91.54544562389592,dry,2,2024
24,sar,williams,jeddah,91893,1,91.893597045491,dry,2,2024
25,sar,williams,jeddah,91706,1,91.70692184751911,dry,2,2024
26,sar,williams,jeddah,91889,1,91.88982606150171,dry,2,2024
27,sar,williams,jeddah,91857,1,91.85751774730063,dry,2,2024
28,sar,williams,jeddah,91754,1,91.75402229678107,dry,2,2024
29,sar,williams,jeddah,92050,1,92.05008878873608,dry,2,2024
30,sar,williams,jeddah,92067,1,92.06797910076862,dry,2,2024
31,sar,williams,jeddah,92010,1,92.01098929411505,dry,2,2024
32,sar,williams,jeddah,92071,1,92.071643870293,dry,2,2024
33,sar,williams,jeddah,92342,1,92.34291007378671,dry,2,2024
34,sar,williams,jeddah,92048,1,92.04874993376043,dry,2,2024
35,sar,williams,jeddah,92217,1,92.21796155758513,dry,2,2024
36,sar,williams,jeddah,92098,1,92.0986110124235,dry,2,2024
37,sar,williams,jeddah,92281,1,92.28124586927846,dry,2,2024
38,sar,williams,jeddah,92394,1,92.39461553413265,dry,2,2024
39,sar,williams,jeddah,92464,1,92.4641678902449,dry,2,2024
40,sar,williams,jeddah,92560,1,92.56073819509513,dry,2,2024
41,sar,williams,jeddah,92609,1,92.6093468762497,dry,2,2024
42,sar,williams,jeddah,92922,1,92.92233814714248,dry,2,2024
43,sar,williams,jeddah,92609,1,92.60976568867817,dry,2,2024
44,sar,williams,jeddah,92853,1,92.85304170727741,dry,2,2024
45,sar,williams,jeddah,92897,1,92.89782421181549,dry,2,2024
46,sar,williams,jeddah,92723,1,92.72361786376436,dry,2,2024
47,sar,williams,jeddah,92784,1,92.78422265249249,dry,2,2024
48,sar,williams,jeddah,92842,1,92.842722349261,dry,2,2024
49,sar,williams,jeddah,92860,1,92.86062024140902,dry,2,2024
50,sar,williams,jeddah,92654,1,92.654903133109,dry,2,2024
51,sar,williams,jeddah,92833,1,92.83379284888407,dry,2,2024
52,sar,williams,jeddah,92775,1,92.77513155079316,dry,2,2024
53,sar,williams,jeddah,92854,1,92.85470466116374,dry,2,2024
54,sar,williams,jeddah,92717,1,92.71721333964219,dry,2,2024
55,sar,williams,jeddah,92799,1,92.79998086582273,dry,2,2024
56,sar,williams,jeddah,92685,1,92.68525163871116,dry,2,2024
57,sar,williams,jeddah,92825,1,92.82512447045482,dry,2,2024
58,sar,williams,jeddah,92842,1,92.84231452834953,dry,2,2024
59,sar,williams,jeddah,92733,1,92.73385689350242,dry,2,2024
60,sar,williams,jeddah,92739,1,92.73998699364368,dry,2,2024
1,tss,rb,jeddah,96453,16,96.45317434843808,dry,2,2024
2,tss,rb,jeddah,96281,16,96.28133942625969,dry,2,2024
3,tss,rb,jeddah,96424,16,96.42435029582197,dry,2,2024
4,tss,rb,jeddah,96565,16,96.56520227278023,dry,2,2024
5,tss,rb,jeddah,96505,16,96.50576618086625,dry,2,2024
6,tss,rb,jeddah,96476,16,96.47673592477352,dry,2,2024
7,tss,rb,jeddah,96583,16,96.58395783247704,dry,2,2024
8,tss,rb,jeddah,96619,16,96.61975402613025,dry,2,2024
9,tss,rb,jeddah,96498,16,96.49811309402699,dry,2,2024
10,tss,rb,jeddah,96620,16,96.62081069993117,dry,2,2024
11,tss,rb,jeddah,96588,16,96.58886124534747,dry,2,2024
12,tss,rb,jeddah,96733,16,96.73394568125508,dry,2,2024
13,tss,rb,jeddah,96760,16,96.76001404341454,dry,2,2024
14,tss,rb,jeddah,96959,16,96.95962780481086,dry,2,2024
15,tss,rb,jeddah,96775,16,96.77554228122152,dry,2,2024
16,tss,rb,jeddah,96790,16,96.79033749689414,dry,2,2024
17,tss,rb,jeddah,96936,16,96.93693727662287,dry,2,2024
18,tss,rb,jeddah,97037,16,97.0373625136485,dry,2,2024
19,tss,rb,jeddah,96852,16,96.85239978196938,dry,2,2024
20,tss,rb,jeddah,97234,16,97.23415075624315,dry,2,2024
21,tss,rb,jeddah,97178,16,97.17840130879938,dry,2,2024
22,tss,rb,jeddah,97168,16,97.16874950361378,dry,2,2024
23,tss,rb,jeddah,97260,16,97.2608999929188,dry,2,2024
24,tss,rb,jeddah,97342,16,97.34266144140034,dry,2,2024
25,tss,rb,jeddah,97343,16,97.34356623563977,dry,2,2024
26,tss,rb,jeddah,97377,16,97.377982546832,dry,2,2024
27,tss,rb,jeddah,97452,16,97.45232473984153,dry,2,2024
28,tss,rb,jeddah,97481,16,97.4815467257114,dry,2,2024
29,tss,rb,jeddah,97452,16,97.45290133531964,dry,2,2024
30,tss,rb,jeddah,97527,16,97.52784679450048,dry,2,2024
31,tss,rb,jeddah,97584,16,97.58467026335687,dry,2,2024
32,tss,rb,jeddah,97691,16,97.69113446095848,dry,2,2024
33,tss,rb,jeddah,97728,16,97.7281501041774,dry,2,2024
34,tss,rb,jeddah,97746,16,97.74631241572473,dry,2,2024
35,tss,rb,jeddah,97869,16,97.86922732244156,dry,2,2024
36,tss,rb,jeddah,97736,16,97.73689844496627,dry,2,2024
37,tss,rb,jeddah,97962,16,97.96271206616466,dry,2,2024
38,tss,rb,jeddah,97919,16,97.91901098129362,dry,2,2024
39,tss,rb,jeddah,98123,16,98.12389143109583,dry,2,2024
40,tss,rb,jeddah,97892,16,97.89260093107123,dry,2,2024
41,tss,rb,jeddah,98175,16,98.17595365257911,dry,2,2024
42,tss,rb,jeddah,98552,16,98.55244211446163,dry,2,2024
43,tss,rb,jeddah,98514,16,98.51465300136852,dry,2,2024
44,tss,rb,jeddah,98335,16,98.3352905092286,dry,2,2024
45,tss,rb,jeddah,98291,16,98.29185229110496,dry,2,2024
46,tss,rb,jeddah,98437,16,98.43714025654089,dry,2,2024
47,tss,rb,jeddah,98484,16,98.48492576316691,dry,2,2024
48,tss,rb,jeddah,98349,16,98.34992228069628,dry,2,2024
49,tss,rb,jeddah,98180,16,98.18018509541541,dry,2,2024
50,tss,rb,jeddah,98173,16,98.17387588796811,dry,2,2024
51,tss,rb,jeddah,98394,16,98.39460183540382,dry,2,2024
52,tss,rb,jeddah,98468,16,98.46800854080382,dry,2,2024
53,tss,rb,jeddah,98459,16,98.45921535242069,dry,2,2024
54,tss,rb,jeddah,98386,16,98.38659892052792,dry,2,2024
55,tss,rb,jeddah,98438,16,98.43826571755467,dry,2,2024
56,tss,rb,jeddah,98282,16,98.28257953785464,dry,2,2024
57,tss,rb,jeddah,98465,16,98.4652217247163,dry,2,2024
58,tss,rb,jeddah,98439,16,98.43998547803851,dry,2,2024
59,tss,rb,jeddah,98343,16,98.34322201793319,dry,2,2024
60,tss,rb,jeddah,98457,16,98.45783963205626,dry,2,2024
1,had,rb,jeddah,91765,2,91.7653634124461,dry,2,2024
2,had,rb,jeddah,92001,2,92.00105986598793,dry,2,2024
3,had,rb,jeddah,91909,2,91.90944417649386,dry,2,2024
4,had,rb,jeddah,91831,2,91.83167332363399,dry,2,2024
5,had,rb,jeddah,92141,2,92.1410779499456,dry,2,2024
6,had,rb,jeddah,92140,2,92.14006739988626,dry,2,2024
7,had,rb,jeddah,92056,2,92.05677253176911,dry,2,2024
8,had,rb,jeddah,92080,2,92.08023091516571,dry,2,2024
9,had,rb,jeddah,92167,2,92.16796571532916,dry,2,2024
10,had,rb,jeddah,92238,2,92.23894408856688,dry,2,2024
11,had,rb,jeddah,92265,2,92.26541572010167,dry,2,2024
12,had,rb,jeddah,92347,2,92.34760325505819,dry,2,2024
13,had,rb,jeddah,92322,2,92.32204615822212,dry,2,2024
14,had,rb,jeddah,92265,2,92.26545268987786,dry,2,2024
15,had,rb,jeddah,92441,2,92.4416637891624,dry,2,2024
16,had,rb,jeddah,92553,2,92.55373935797508,dry,2,2024
17,had,rb,jeddah,92454,2,92.45460605691696,dry,2,2024
18,had,rb,jeddah,92462,2,92.46289874065664,dry,2,2024
19,had,rb,jeddah,92517,2,92.51757908063063,dry,2,2024
20,had,rb,jeddah,92644,2,92.64408942482659,dry,2,2024
21,had,rb,jeddah,92729,2,92.7298519939565,dry,2,2024
22,had,rb,jeddah,92840,2,92.84008583105165,dry,2,2024
23,had,rb,jeddah,92722,2,92.72282009885289,dry,2,2024
24,had,rb,jeddah,92898,2,92.89839535842174,dry,2,2024
25,had,rb,jeddah,93061,2,93.06120069446008,dry,2,2024
26,had,rb,jeddah,92870,2,92.87015487792647,dry,2,2024
27,had,rb,jeddah,93087,2,93.08769601839926,dry,2,2024
28,had,rb,jeddah,93071,2,93.0716925763981,dry,2,2024
29,had,rb,jeddah,92998,2,92.9989602575939,dry,2,2024
30,had,rb,jeddah,93091,2,93.09119085698495,dry,2,2024
31,had,rb,jeddah,93084,2,93.08418647134984,dry,2,2024
32,had,rb,jeddah,93173,2,93.17366648580122,dry,2,2024
33,had,rb,jeddah,93179,2,93.1799014466804,dry,2,2024
34,had,rb,jeddah,93180,2,93.1807768312426,dry,2,2024
35,had,rb,jeddah,93361,2,93.361740266747,dry,2,2024
36,had,rb,jeddah,93376,2,93.37609408506962,dry,2,2024
37,had,rb,jeddah,93472,2,93.47254498883251,dry,2,2024
38,had,rb,jeddah,93605,2,93.60546098690519,dry,2,2024
39,had,rb,jeddah,93467,2,93.46775668714493,dry,2,2024
40,had,rb,jeddah,93567,2,93.56731118275327,dry,2,2024
41,had,rb,jeddah,93585,2,93.58561062241345,dry,2,2024
42,had,rb,jeddah,93693,2,93.69335583333547,dry,2,2024
43,had,rb,jeddah,93754,2,93.7547381969468,dry,2,2024
44,had,rb,jeddah,93997,2,93.99757452081327,dry,2,2024
45,had,rb,jeddah,93709,2,93.70987449559276,dry,2,2024
46,had,rb,jeddah,93874,2,93.87400384547993,dry,2,2024
47,had,rb,jeddah,93931,2,93.93141636093706,dry,2,2024
48,had,rb,jeddah,93852,2,93.85219686693848,dry,2,2024
49,had,rb,jeddah,93880,2,93.88061333840282,dry,2,2024
50,had,rb,jeddah,93884,2,93.88480045746273,dry,2,2024
51,had,rb,jeddah,93883,2,93.88300082330274,dry,2,2024
52,had,rb,jeddah,93760,2,93.76031324075196,dry,2,2024
53,had,rb,jeddah,93842,2,93.84201668773827,dry,2,2024
54,had,rb,jeddah,93903,2,93.90345503972154,dry,2,2024
55,had,rb,jeddah,93795,2,93.79512681473379,dry,2,2024
56,had,rb,jeddah,93843,2,93.84310518655849,dry,2,2024
57,had,rb,jeddah,93889,2,93.88902272626967,dry,2,2024
58,had,rb,jeddah,93781,2,93.78118056885428,dry,2,2024
59,had,rb,jeddah,94027,2,94.02783607377799,dry,2,2024
60,had,rb,jeddah,93990,2,93.99082521169476,dry,2,2024
1,ant,sauber,jeddah,89268,16,89.26865320441837,dry,2,2024
2,ant,sauber,jeddah,89279,16,89.27926318125792,dry,2,2024
3,ant,sauber,jeddah,89314,16,89.31489449345733,dry,2,2024
4,ant,sauber,jeddah,89326,16,89.32652143200362,dry,2,2024
5,ant,sauber,jeddah,89247,16,89.24747284176601,dry,2,2024
6,ant,sauber,jeddah,89498,16,89.49818567655326,dry,2,2024
7,ant,sauber,jeddah,89338,16,89.33892909332856,dry,2,2024
8,ant,sauber,jeddah,89609,16,89.60943918522571,dry,2,2024
9,ant,sauber,jeddah,89515,16,89.51597435369516,dry,2,2024
10,ant,sauber,jeddah,89586,16,89.58666789331963,dry,2,2024
11,ant,sauber,jeddah,89439,16,89.43934117272221,dry,2,2024
12,ant,sauber,jeddah,89710,16,89.7101827186812,dry,2,2024
13,ant,sauber,jeddah,89640,16,89.64055845110067,dry,2,2024
14,ant,sauber,jeddah,89558,16,89.5585598207099,dry,2,2024
15,ant,sauber,jeddah,89457,16,89.45715079797465,dry,2,2024
16,ant,sauber,jeddah,89602,16,89.60252538937782,dry,2,2024
17,ant,sauber,jeddah,89804,16,89.8046756210942,dry,2,2024
18,ant,sauber,jeddah,89760,16,89.76041931949001,dry,2,2024
19,ant,sauber,jeddah,89725,16,89.72528753395365,dry,2,2024
20,ant,sauber,jeddah,89642,16,89.64234287321386,dry,2,2024
21,ant,sauber,jeddah,89811,16,89.81105124630005,dry,2,2024
22,ant,sauber,jeddah,90020,16,90.02084798772451,dry,2,2024
23,ant,sauber,jeddah,90046,16,90.04603442274863,dry,2,2024
24,ant,sauber,jeddah,90165,16,90.16553234251072,dry,2,2024
25,ant,sauber,jeddah,90321,16,90.32183101450211,dry,2,2024
26,ant,sauber,jeddah,90297,16,90.29788856167696,dry,2,2024
27,ant,sauber,jeddah,90007,16,90.0076384989559,dry,2,2024
28,ant,sauber,jeddah,90348,16,90.34818305875838,dry,2,2024
29,ant,sauber,jeddah,90357,16,90.35720580028385,dry,2,2024
30,ant,sauber,jeddah,90411,16,90.41193718000063,dry,2,2024
31,ant,sauber,jeddah,90480,16,90.48029866441604,dry,2,2024
32,ant,sauber,jeddah,90593,16,90.59329162387887,dry,2,2024
33,ant,sauber,jeddah,90456,16,90.45626694880869,dry,2,2024
34,ant,sauber,jeddah,90642,16,90.64283117941363,dry,2,2024
35,ant,sauber,jeddah,90701,16,90.70129849835739,dry,2,2024
36,ant,sauber,jeddah,90667,16,90.66795772570667,dry,2,2024
37,ant,sauber,jeddah,90755,16,90.75563994788814,dry,2,2024
38,ant,sauber,jeddah,90922,16,90.92278051943823,dry,2,2024
39,ant,sauber,jeddah,90759,16,90.75948549313637,dry,2,2024
40,ant,sauber,jeddah,90903,16,90.90304016269806,dry,2,2024
41,ant,sauber,jeddah,90959,16,90.95998048283116,dry,2,2024
42,ant,sauber,jeddah,90960,16,90.96002726257987,dry,2,2024
43,ant,sauber,jeddah,91076,16,91.07647664060916,dry,2,2024
44,ant,sauber,jeddah,91100,16,91.10072446337098,dry,2,2024
45,ant,sauber,jeddah,90971,16,90.97193358053887,dry,2,2024
46,ant,sauber,jeddah,91268,16,91.26804252291346,dry,2,2024
47,ant,sauber,jeddah,91183,16,91.18310745951038,dry,2,2024
48,ant,sauber,jeddah,91002,16,91.00211834846014,dry,2,2024
49,ant,sauber,jeddah,91303,16,91.30339911943575,dry,2,2024
50,ant,sauber,jeddah,91104,16,91.10472962100108,dry,2,2024
51,ant,sauber,jeddah,91141,16,91.14199783212108,dry,2,2024
52,ant,sauber,jeddah,91095,16,91.0956850553019,dry,2,2024
53,ant,sauber,jeddah,91001,16,91.00126195290373,dry,2,2024
54,ant,sauber,jeddah,91236,16,91.23600929021353,dry,2,2024
55,ant,sauber,jeddah,91248,16,91.24880984247602,dry,2,2024
56,ant,sauber,jeddah,91001,16,91.00153114728387,dry,2,2024
57,ant,sauber,jeddah,91097,16,91.09736640519456,dry,2,2024
58,ant,sauber,jeddah,91058,16,91.05872519352916,dry,2,2024
59,ant,sauber,jeddah,91091,16,91.0919483949878,dry,2,2024
60,ant,sauber,jeddah,91325,16,91.32553042797718,dry,2,2024
1,hur,sauber,jeddah,99215,3,99.21530316168996,dry,2,2024
2,hur,sauber,jeddah,99285,3,99.28540249442052,dry,2,2024
3,hur,sauber,jeddah,99318,3,99.31800647631802,dry,2,2024
4,hur,sauber,jeddah,99450,3,99.45020282336316,dry,2,2024
5,hur,sauber,jeddah,99438,3,99.43853816711942,dry,2,2024
6,hur,sauber,jeddah,99607,3,99.607314003276,dry,2,2024
7,hur,sauber,jeddah,99622,3,99.62226882456945,dry,2,2024
8,hur,sauber,jeddah,99454,3,99.45460882728646,dry,2,2024
9,hur,sauber,jeddah,99512,3,99.51224156186596,dry,2,2024
10,hur,sauber,jeddah,99569,3,99.56919010681048,dry,2,2024
11,hur,sauber,jeddah,99626,3,99.62687025446672,dry,2,2024
12,hur,sauber,jeddah,99563,3,99.56390813353507,dry,2,2024
13,hur,sauber,jeddah,99635,3,99.63515047478043,dry,2,2024
14,hur,sauber,jeddah,99745,3,99.74578200871967,dry,2,2024
15,hur,sauber,jeddah,99942,3,99.94273701494156,dry,2,2024
16,hur,sauber,jeddah,99866,3,99.86648031357532,dry,2,2024
17,hur,sauber,jeddah,99950,3,99.95096517710556,dry,2,2024
18,hur,sauber,jeddah,99849,3,99.84949906253108,dry,2,2024
19,hur,sauber,jeddah,99981,3,99.981818585671,dry,2,2024
20,hur,sauber,jeddah,99865,3,99.86568285998331,dry,2,2024
21,hur,sauber,jeddah,100083,3,100.08375840410038,dry,2,2024
22,hur,sauber,jeddah,99944,3,99.94484736359236,dry,2,2024
23,hur,sauber,jeddah,100207,3,100.20768335735433,dry,2,2024
24,hur,sauber,jeddah,100201,3,100.20171433704829,dry,2,2024
25,hur,sauber,jeddah,100251,3,100.25132394078638,dry,2,2024
26,hur,sauber,jeddah,100292,3,100.29270336262881,dry,2,2024
27,hur,sauber,jeddah,100262,3,100.26203532181188,dry,2,2024
28,hur,sauber,jeddah,100376,3,100.3767203234716,dry,2,2024
29,hur,sauber,jeddah,100490,3,100.49067805881752,dry,2,2024
30,hur,sauber,jeddah,100473,3,100.47398807966334,dry,2,2024
31,hur,sauber,jeddah,100411,3,100.41159018223506,dry,2,2024
32,hur,sauber,jeddah,100598,3,100.59854512992472,dry,2,2024
33,hur,sauber,jeddah,100685,3,100.68567320829791,dry,2,2024
34,hur,sauber,jeddah,100782,3,100.78204056420849,dry,2,2024
35,hur,sauber,jeddah,100708,3,100.70830566559043,dry,2,2024
36,hur,sauber,jeddah,100846,3,100.84685437918537,dry,2,2024
37,hur,sauber,jeddah,100858,3,100.85827198057304,dry,2,2024
38,hur,sauber,jeddah,100923,3,100.92313528051372,dry,2,2024
39,hur,sauber,jeddah,100897,3,100.89768548720006,dry,2,2024
40,hur,sauber,jeddah,100947,3,100.94708393640535,dry,2,2024
41,hur,sauber,jeddah,101038,3,101.03886136826296,dry,2,2024
42,hur,sauber,jeddah,101133,3,101.13362285474206,dry,2,2024
43,hur,sauber,jeddah,101117,3,101.11794811259513,dry,2,2024
44,hur,sauber,jeddah,101176,3,101.17664888562096,dry,2,2024
45,hur,sauber,jeddah,101191,3,101.19143352880613,dry,2,2024
46,hur,sauber,jeddah,101167,3,101.16723833671311,dry,2,2024
47,hur,sauber,jeddah,101192,3,101.19215244846687,dry,2,2024
48,hur,sauber,jeddah,101157,3,101.15700058275326,dry,2,2024
49,hur,sauber,jeddah,101169,3,101.16996150111024,dry,2,2024
50,hur,sauber,jeddah,101284,3,101.28410267215658,dry,2,2024
51,hur,sauber,jeddah,101196,3,101.19606901423451,dry,2,2024
52,hur,sauber,jeddah,101168,3,101.16899450825467,dry,2,2024
53,hur,sauber,jeddah,101184,3,101.18410670805747,dry,2,2024
54,hur,sauber,jeddah,101283,3,101.28352477544668,dry,2,2024
55,hur,sauber,jeddah,101284,3,101.28418769615881,dry,2,2024
56,hur,sauber,jeddah,101264,3,101.26495002757201,dry,2,2024
57,hur,sauber,jeddah,101240,3,101.24068971809852,dry,2,2024
58,hur,sauber,jeddah,101358,3,101.35803627215668,dry,2,2024
59,hur,sauber,jeddah,101278,3,101.27882163017787,dry,2,2024
60,hur,sauber,jeddah,101258,3,101.25824080469837,dry,2,2024
1,mag,haas,jeddah,93868,19,93.86847519934123,dry,2,2024
2,mag,haas,jeddah,93862,19,93.86211457727067,dry,2,2024
3,mag,haas,jeddah,93835,19,93.83562974703692,dry,2,2024
4,mag,haas,jeddah,93809,19,93.8090964168991,dry,2,2024
5,mag,haas,jeddah,93763,19,93.7636419440164,dry,2,2024
6,mag,haas,jeddah,93794,19,93.79481913903554,dry,2,2024
7,mag,haas,jeddah,93977,19,93.97741431758784,dry,2,2024
8,mag,haas,jeddah,93912,19,93.91227839795407,dry,2,2024
9,mag,haas,jeddah,94038,19,94.03893310410616,dry,2,2024
10,mag,haas,jeddah,93982,19,93.98284966730989,dry,2,2024
11,mag,haas,jeddah,93937,19,93.9371076675991,dry,2,2024
12,mag,haas,jeddah,93993,19,93.99371088119544,dry,2,2024
13,mag,haas,jeddah,94111,19,94.11146201317632,dry,2,2024
14,mag,haas,jeddah,94246,19,94.24666478392884,dry,2,2024
15,mag,haas,jeddah,94104,19,94.10466904232015,dry,2,2024
16,mag,haas,jeddah,94297,19,94.29769157543862,dry,2,2024
17,mag,haas,jeddah,94320,19,94.32048008382212,dry,2,2024
18,mag,haas,jeddah,94385,19,94.38517726322469,dry,2,2024
19,mag,haas,jeddah,94249,19,94.24993484467551,dry,2,2024
20,mag,haas,jeddah,94364,19,94.3648138847593,dry,2,2024
21,mag,haas,jeddah,94457,19,94.45757870943899,dry,2,2024
22,mag,haas,jeddah,94565,19,94.56517627899335,dry,2,2024
23,mag,haas,jeddah,94406,19,94.40670763015194,dry,2,2024
24,mag,haas,jeddah,94539,19,94.53941127049845,dry,2,2024
25,mag,haas,jeddah,94587,19,94.5878377912731,dry,2,2024
26,mag,haas,jeddah,94784,19,94.78488111518367,dry,2,2024
27,mag,haas,jeddah,94781,19,94.78145653459504,dry,2,2024
28,mag,haas,jeddah,94755,19,94.7550314010613,dry,2,2024
29,mag,haas,jeddah,94876,19,94.876448415041,dry,2,2024
30,mag,haas,jeddah,94953,19,94.95371703125399,dry,2,2024
